metric_id,observation_id,ndvi,evi,soil_moisture,crop_health_score
526954,421936,0.27175092427597103,0.37732592129762177,19.210702265429354,67.02484588800966
698746,861886,0.5027609397731833,0.2344190395935465,35.89241082117367,54.20674843586423
786006,417645,0.2652261877745619,0.7258061277357751,26.898927559632945,87.50787118296691
386335,806523,0.6102522760524733,0.679461817177103,30.3144554175935,91.23033068765558
336388,432340,0.45374045397024,0.3875111009679083,21.67822473959192,77.30572607784723
955600,362037,0.5663671165295399,0.2608411252289615,48.339016688464184,88.12079838583844
389443,532541,0.20459102426821052,0.10362566751165049,37.8127580713729,88.52830668907808
279122,921645,0.6115225086502265,0.2207495652267641,35.90104893878323,50.971751840435964
338002,959715,0.2685456786047864,0.4759873055490321,49.10509110032876,58.20837569438797
906839,546113,0.4274730143907488,0.6286536581362575,30.641129031090763,57.9664167236008
438412,317740,0.8486670953865286,0.7229482734773189,13.350399484193956,82.67204431717815
963588,541308,0.47280870716394163,0.438825452168771,39.8447916971494,52.0974696710331
471062,861886,0.4619027974315967,0.6805140535040969,35.932829868891474,66.81493630598388
885655,435362,0.32915983253114145,0.24579021311047364,48.20437479027948,45.79782337029369
119396,420975,0.3372197421450981,0.4342379980105201,44.7780408211967,72.86522752580265
878222,609862,0.6513199655905151,0.15096726226122345,31.152881924975123,50.54207547114232
521346,978841,0.45891111075003066,0.6767477037930841,53.976473517708804,94.84062560644254
215403,317740,0.7178518402945381,0.7084598827635329,53.88487981752101,66.92539396667516
722698,104018,0.7245693043663971,0.4597813081467652,33.576229413739206,59.02125084360843
585847,961953,0.4668903836245424,0.49283539133204457,22.597133924640097,48.88934732048542
715685,737423,0.6420069987780156,0.7045972939318007,12.471468728797051,76.40949524072937
354266,206158,0.18926004519887107,0.24708228439957436,37.75443976901677,50.37782114688609
601523,987234,0.46169560765019013,0.7428540319973581,44.86864268855191,76.43454841893538
794822,547852,0.4120494219561537,0.1680577919280205,40.08095385485712,61.37019044149451
987551,996786,0.4970624494475382,0.22472411999800715,33.90518051149832,71.4902978086466
733701,670982,0.48208316935096696,0.6327058990188474,19.74519362213226,73.28359311537272
139649,360702,0.40237559978207693,0.2080764771459146,37.665609039218765,61.58097076509174
906550,381125,0.3103769525267601,0.4871924552251359,17.782661631756543,65.42687067677502
857881,565401,0.21829119849494494,0.1633584240458653,38.26133944801179,93.68421542585462
227868,978841,0.8044815213754929,0.7179691447810512,35.66143067496766,52.632269656126255
852363,619014,0.7008272333872961,0.2468407905577002,34.31863334071541,51.76347057558151
310060,823038,0.6041103955860597,0.39464565939144525,40.59620882839751,52.05459235476263
800108,813649,0.718847253472238,0.35998567147802185,51.20237967966872,49.19205123229615
173471,840780,0.33136415010632847,0.4889494955127036,47.858734505537335,87.87179675606693
902527,801845,0.7172325153735887,0.4105610799204784,53.87268590710084,81.59102307935606
501667,124811,0.4068839619366593,0.5703400800860653,36.30202813167157,93.76301760793811
336728,435362,0.3386678063214676,0.2313072782239835,48.24820754543387,88.76664887865581
359097,657515,0.15020659057854616,0.6931615203945433,46.21580642179774,82.2062459643625
289571,381125,0.43297566359195494,0.27841222591199993,15.841816953819333,53.07689947409297
759536,981834,0.5317243431499954,0.3738420785352532,31.572021090782123,69.37693943089018
725694,238647,0.3296466020956087,0.26656798559433853,37.42291789099505,47.48624555930763
842773,623567,0.6154749904456557,0.4216868054259383,36.23584838856674,94.97663012907782
761730,869852,0.7616909780333461,0.1276530433278138,34.72280849558362,49.602516890291355
563552,871578,0.8379438217594762,0.43764922186718613,43.178755151525095,56.028317956940015
129237,855824,0.1913070317236397,0.46995455760266913,15.385123321435412,68.45992451567106
110032,265487,0.27196659726852307,0.6703934857405738,30.648986684726943,72.2793746424114
121415,206158,0.35190608667845824,0.7471103823387478,42.70321182912471,59.04925605232131
276997,188357,0.47820101670805737,0.4121220892069237,30.42052245263675,69.38824365397534
431103,317740,0.5614738607235314,0.5016477343169131,31.63743668313788,94.62545499892174
854438,596591,0.6967625107566097,0.12129386174008709,23.68532264677996,81.04698556146107
944593,944992,0.5223770065218662,0.2729774156125021,41.23768150389355,90.64634748788104
627731,823038,0.8352373197413899,0.7136287358043886,50.287021579805476,81.17913354540617
255165,463149,0.5616415920466582,0.37183521170800227,21.208217431437966,73.56866677062692
595457,609188,0.24598401591161334,0.15800435663680626,54.98352735660252,93.6262716302978
684169,184737,0.504842873553375,0.23204288790163174,16.743081775149932,58.78106466004959
678711,714888,0.23554375816504597,0.24023466801005205,29.46238519195685,55.06577338129733
148615,711406,0.3476993810323802,0.6867818767340714,33.17016210886921,94.77641543714007
571746,510175,0.8291707755689439,0.4180555331412875,30.18779977924889,74.51566817328693
350086,789791,0.7077911065339365,0.31567072811742547,23.383980088013143,57.59347746413551
305291,124811,0.20990754804169523,0.607582220262106,43.93185148235218,81.3553953536829
807298,402121,0.3561698640293337,0.7447234924721858,25.09223168394906,45.84405372807353
947993,516542,0.5681573176810092,0.20064964149629283,53.74704287278327,51.12888260795555
999310,427037,0.41146864649177317,0.6875052479981665,19.64856159148952,76.72098093685167
841218,565401,0.1698965678038306,0.5135991081990156,50.8638774987517,71.329028736783
426048,489103,0.6966244545549244,0.46658926743728446,18.139055578018635,51.420381616760054
653119,534949,0.2961484758475641,0.6991613744022258,34.38673287575849,56.26451894350758
610850,934961,0.6922231228713374,0.5788714019698906,20.831262140232823,82.58378389589058
927608,711406,0.29490055467307763,0.5577835848869603,32.900664064987964,67.75354278563547
628132,561086,0.21306671963270746,0.4145705030206701,30.396110563934215,87.3980944138312
625939,686790,0.3780350407471838,0.4564974120698917,48.084020440741256,47.72625763809988
525800,205521,0.4692124546667894,0.4097956298603649,42.888662295343835,78.91073364078495
159402,386285,0.7024950324428596,0.4331007908653015,45.528771163721416,65.30853427269307
109594,824219,0.37650816146309807,0.5583411555168373,29.394280142650054,50.30628783734417
640064,384363,0.41666895574602825,0.4356578727214606,50.87187610942234,79.64169572318247
199352,371012,0.4862081541166735,0.5411261656917941,27.51828826256171,83.63623090940905
185408,154532,0.35487883338531273,0.709189974704578,32.503092660400874,81.63193682829058
182787,125312,0.6598801429756032,0.5651776377925517,44.71465428932422,64.77667920395963
202861,460508,0.8235746374947155,0.6590791868078878,18.94245814253606,91.41826003123796
478467,243775,0.5071367987855797,0.4077468627684031,54.15464445605283,75.83534175390689
715193,803710,0.37899376670281604,0.25813624378680855,44.09531265530977,73.1092026862133
508492,276794,0.441427531059564,0.4381817385166429,30.669757517656837,48.74173081755984
512554,384363,0.17840252158657308,0.5850216902215662,32.88199406180451,66.5339308920161
579337,794035,0.5617670192767615,0.33508004934291236,54.95970547409877,77.63520034148334
145276,112011,0.7714190497047868,0.5280888677537365,22.913704340540754,75.59271308167047
565417,980491,0.8195515631535211,0.40415436326377785,28.615890061668498,88.22518371578578
557582,193525,0.7477542178141295,0.45227568376109384,39.684171911616076,48.2320492952523
961900,921645,0.6429493470114231,0.13032433794858303,45.47926846408984,79.49993157693655
111951,797271,0.4335363549169914,0.4986839555610302,31.865038451702365,68.56661158453669
284793,560914,0.43623647516195996,0.5751119803115976,33.93167590334403,90.12810254744406
291997,211563,0.15296545895488842,0.10369557246953852,52.5622698402751,69.07921522625014
708609,104685,0.8128705160882826,0.17743001009389509,38.92623025541563,81.76749179919908
579547,512184,0.8405882246042787,0.33341123295313657,20.576294988823552,54.14536534765101
896547,980213,0.34222844762970195,0.37130451417296173,15.360715431819374,63.272309972856064
386364,321707,0.8451321873208402,0.3044640795452843,50.308239687558924,57.054010623648516
299126,120252,0.8072148149717184,0.3863721558531531,33.45152569251321,67.87926822781583
848702,568552,0.23321543038967196,0.16978727685547448,30.77161089620668,67.58457123303145
795380,190335,0.8062133624844198,0.36151254180660986,37.42761007973975,84.46787375040671
529272,998154,0.7359231390163341,0.28906469976998,23.421068547154604,53.98985730178701
804694,179796,0.7928702355298685,0.13422045954715264,20.099741797556362,65.92643020081606
675147,934961,0.3690772446111369,0.36295353965521193,34.43319024118516,76.12092408987768
450797,952402,0.43474369858629625,0.330904585938624,26.822905851204695,54.45468687165956
641820,205521,0.15656101305934758,0.10547903110842821,48.543885086267785,52.3592369172309
839964,987234,0.6967958667703017,0.46556172090157943,34.47584161716386,47.89234429424644
830394,206158,0.598710711674275,0.7090685295894801,18.546147381336358,85.92287130883255
972915,856041,0.2667974925761606,0.6694610423844836,35.865871282565465,85.01443680453872
679102,956289,0.25414516871203874,0.2697975219349403,30.08435865149381,66.67340563246765
419279,103449,0.2917923612880963,0.4803184413929653,13.796605178928964,82.47123174374067
306856,982701,0.6171730051896315,0.7416090787426168,24.611437145392046,92.58294256417386
169129,609862,0.34207295624561035,0.632091866348887,40.040869028768356,71.95722252828155
406246,614703,0.7358625555328766,0.257120362008432,13.24491781585867,82.80012477775281
819039,941772,0.8469959656199827,0.18460853364728486,32.76384245704714,65.33970641751831
593729,318876,0.3459943425027837,0.469184928706214,38.9876490284566,62.04287967214738
577326,392451,0.35182230506687934,0.47800388753770506,24.63620497308611,92.299982401191
924786,941772,0.413162405649078,0.3991070235363602,38.31543009648589,86.34672671591193
744042,238647,0.15914047580953877,0.14643948989021177,21.61194280004578,66.64547466003759
640314,435362,0.7112885931924139,0.4972476226474263,20.601068384558637,93.31244799391732
438450,352527,0.26671837144438687,0.22980342789356573,19.501079763883787,75.00297929520883
152925,265487,0.3941481213572536,0.3687362874043084,32.42880443998749,52.31826117770197
929183,797271,0.5263618969569275,0.564301943334834,38.571001399649624,91.4630069738395
313776,760059,0.22722578038219393,0.21131185880780598,45.86901801935427,69.2556944072496
774867,262431,0.2329739857556503,0.22225792209974748,25.19775643029637,71.44897270848307
317881,451591,0.30802981909968163,0.3695196798766365,12.458000406816549,90.22484029301657
202727,944992,0.6192544379066139,0.7273519756769958,35.49416257582136,67.8216895038031
828500,801845,0.2157603117966176,0.7361258218292108,20.16252595796257,86.83084022278595
395323,451591,0.6444942166027061,0.19789717818815522,45.61607543526072,93.52969155885975
166606,384363,0.15311807904338826,0.16455483439273386,40.10668093942026,74.16627816213045
746893,417645,0.5108825559391005,0.37869810880757804,25.058954059824245,62.53487144619599
974737,819826,0.4664789370196267,0.6053176804853179,14.674281138885508,69.06327267560454
493432,670982,0.5761684288774473,0.5694711065852799,25.866846760645277,67.62541081996562
187341,861886,0.2934436445482294,0.37291715987258034,48.66250467618896,49.71638846966216
820276,569516,0.42689248955687165,0.43084709235741203,48.2881892633183,62.83343277995925
523832,714888,0.35593631653832203,0.6756937943988494,52.412457167285,76.8070444896436
721837,276794,0.4805010352470448,0.6782011371360166,37.63344337706771,87.87258709456674
287414,133539,0.728304202242376,0.5433949821334512,15.355876282080777,79.14694900175915
571414,845501,0.538154144518774,0.3899213900234534,16.157790981832083,90.87663571606423
209827,196776,0.44210202333469684,0.42800587896610853,54.125623273362514,64.03145328996426
490000,317740,0.6921521229441977,0.41000705999235765,38.37026735905254,56.234942397705986
668896,196776,0.689097585853694,0.13446637743286097,18.585066928671644,83.33040712994007
961329,740357,0.6717886755669369,0.5224856191998166,34.777167105022414,64.64491253826648
309771,344084,0.8499674316605823,0.6238322552213328,17.26741567304848,69.61778479360522
914860,388915,0.5444996397612163,0.5163434567253545,49.434232262788235,86.16744723678923
716602,971602,0.638207986537695,0.44844281732068003,23.486718245132316,88.87829350554249
105006,384679,0.6884047256810464,0.107198533126632,47.34380986067396,73.74288998027009
